t,ang1,ang2,ang3,ang4,v1,v2,v3,v4,TA,TK,TH,TspA,TspK,TspH,PA,PK,PH,spPA,spPK,spPH,spEA,spEK,spEH,y,vx,vy,Fy,totE
0.237,0.646629,-1.41667,1.64973,-1.87052,-8.55691,7.50586,9.53718,-10.2118,121.573,-71.8956,-9.55497,0,0,271.871,912.514,-685.681,97.5737,-0,0,2776.29,0,0,252.979,0.785717,0.127667,-1.74191,808.828,813.13
0.2375,0.642361,-1.41292,1.65448,-1.87562,-8.51398,7.49218,9.48103,-10.1619,121.567,-88.9667,-9.31667,0,0,272.604,910.801,-843.496,94.6748,-0,0,2770.17,0,0,254.358,0.784846,0.128343,-1.74165,845.344,811.866
0.238,0.638116,-1.40918,1.65921,-1.88069,-8.46411,7.47205,9.41979,-10.1095,121.707,-106.415,-7.92908,0,0,273.334,909.399,-1002.41,80.1591,-0,0,2763.27,0,0,255.735,0.783975,0.128856,-1.74115,883.705,810.52
0.2385,0.633898,-1.40545,1.6639,-1.88573,-8.40684,7.44479,9.3534,-10.0544,122.01,-124.011,-5.20952,0,0,274.059,908.335,-1159.92,52.3783,-0,0,2755.49,0,0,257.107,0.783105,0.129208,-1.74041,923.532,809.088
0.239,0.62971,-1.40174,1.66856,-1.89074,-8.34176,7.40974,9.28185,-9.99605,122.491,-141.743,-1.2165,0,0,274.779,907.626,-1315.64,12.1602,-0,0,2746.71,0,0,258.476,0.782235,0.129401,-1.73941,964.902,807.564
0.2395,0.625557,-1.39804,1.67318,-1.89572,-8.26851,7.36631,9.20512,-9.93426,123.166,-159.602,3.99402,0,0,275.495,907.279,-1469.16,-39.6776,-0,0,2736.84,0,0,259.84,0.781365,0.129437,-1.73815,1007.88,805.944
0.24,0.621443,-1.39437,1.67777,-1.90067,-8.18678,7.31397,9.12324,-9.86869,124.049,-177.579,10.3685,0,0,276.206,907.287,-1620.09,-102.323,-0,0,2725.79,0,0,261.199,0.780497,0.129317,-1.73662,1052.54,804.224
0.2405,0.617372,-1.39073,1.68231,-1.90559,-8.09631,7.25223,9.03625,-9.79909,125.152,-195.664,17.8557,0,0,276.911,907.63,-1768.07,-174.97,-0,0,2713.47,0,0,262.553,0.779629,0.129046,-1.7348,1098.93,802.402
0.241,0.613348,-1.38712,1.6868,-1.91047,-7.99688,7.18066,8.94421,-9.72522,126.488,-213.849,26.4066,0,0,277.61,908.27,-1912.71,-256.81,-0,0,2699.81,0,0,263.899,0.778762,0.128627,-1.73269,1147.12,800.475
0.2415,0.609377,-1.38355,1.69125,-1.91531,-7.8883,7.09889,8.84718,-9.64688,128.07,-232.128,35.9743,0,0,278.303,909.152,-2053.68,-347.04,-0,0,2684.75,0,0,265.239,0.777896,0.128062,-1.73027,1197.14,798.44
0.242,0.605462,-1.38002,1.69565,-1.92012,-7.77046,7.00658,8.74525,-9.5639,129.908,-250.492,46.5138,0,0,278.989,910.208,-2190.62,-444.853,-0,0,2668.22,0,0,266.571,0.777032,0.127356,-1.72753,1249.06,796.298
0.2425,0.601608,-1.37655,1.69999,-1.92488,-7.6432,6.90339,8.63853,-9.47608,132.015,-268.507,58.5417,0,0,279.668,911.352,-2319.51,-554.746,-0,0,2650.16,0,0,267.894,0.776169,0.126514,-1.72447,1301.98,794.047
0.243,0.59782,-1.37312,1.70429,-1.92959,-7.50627,6.78868,8.52723,-9.383,134.414,-285.628,72.7254,0,0,280.34,912.491,-2435.61,-682.382,-0,0,2630.43,0,0,269.208,0.775307,0.125547,-1.72107,1354.82,791.684
0.2435,0.594103,-1.36976,1.70852,-1.93426,-7.35941,6.6618,8.41161,-9.28419,137.126,-301.894,88.9727,0,0,281.005,913.504,-2539.41,-826.04,-0,0,2608.9,0,0,270.512,0.774448,0.124469,-1.71734,1407.78,789.21
0.244,0.590462,-1.36646,1.7127,-1.93888,-7.2024,6.52217,8.29192,-9.17924,140.174,-317.346,107.192,0,0,281.661,914.239,-2631.41,-983.941,-0,0,2585.43,0,0,271.805,0.77359,0.123292,-1.71328,1461.03,786.624
0.2445,0.586903,-1.36324,1.71681,-1.94344,-7.03506,6.36926,8.16841,-9.06776,143.582,-332.024,127.295,0,0,282.308,914.507,-2712.11,-1154.28,-0,0,2559.9,0,0,273.085,0.772734,0.122029,-1.70889,1514.78,783.924
0.245,0.583429,-1.3601,1.72087,-1.94794,-6.8573,6.20263,8.04135,-8.94944,147.37,-345.964,149.199,0,0,282.945,914.083,-2782.02,-1335.24,-0,0,2532.2,0,0,274.353,0.771881,0.120694,-1.70416,1569.2,781.112
0.2455,0.580047,-1.35704,1.72485,-1.95239,-6.66902,6.02192,7.91097,-8.82395,151.563,-359.204,172.821,0,0,283.573,912.698,-2841.65,-1524.96,-0,0,2502.24,0,0,275.606,0.77103,0.119298,-1.69908,1624.46,778.189
0.246,0.576762,-1.35408,1.72878,-1.95676,-6.47022,5.82683,7.77753,-8.69106,156.181,-371.775,198.085,0,0,284.19,910.037,-2891.5,-1721.57,-0,0,2469.91,0,0,276.844,0.770182,0.117854,-1.69366,1680.74,775.157
0.2465,0.573579,-1.35121,1.73263,-1.96108,-6.26092,5.61717,7.64128,-8.55054,161.326,-383.712,224.917,0,0,284.796,906.194,-2932.05,-1923.16,-0,0,2435.16,0,0,278.065,0.769337,0.116376,-1.68788,1738.64,772.017
0.247,0.570503,-1.34846,1.73642,-1.96531,-6.04139,5.39301,7.5025,-8.40232,167.051,-395.046,252.989,0,0,285.391,900.906,-2963.83,-2125.69,-0,0,2397.95,0,0,279.268,0.768494,0.114878,-1.68173,1798.51,768.774
0.2475,0.567539,-1.34582,1.74013,-1.96948,-5.81236,5.15513,7.36157,-8.24673,173.248,-405.805,280.235,0,0,285.973,893.119,-2987.36,-2311.02,-0,0,2358.35,0,0,280.452,0.767655,0.113373,-1.67521,1859.86,765.435
0.248,0.564692,-1.34331,1.74378,-1.97356,-5.5752,4.90515,7.21898,-8.08464,179.891,-416.02,306.268,0,0,286.543,882.395,-3003.24,-2476.06,-0,0,2316.6,0,0,281.616,0.766819,0.111875,-1.66829,1922.57,762.015
0.2485,0.561965,-1.34092,1.74735,-1.97756,-5.33123,4.64469,7.07518,-7.91686,186.95,-425.717,331.141,0,0,287.1,868.325,-3012.03,-2621.6,-0,0,2272.93,0,0,282.759,0.765987,0.110397,-1.66098,1986.49,758.526
0.249,0.559361,-1.33867,1.75085,-1.98148,-5.0817,4.37529,6.93058,-7.74418,194.394,-434.923,354.907,0,0,287.644,850.527,-3014.27,-2748.47,-0,0,2227.56,0,0,283.88,0.765158,0.108951,-1.65327,2051.46,754.98
0.2495,0.556884,-1.33655,1.75428,-1.9853,-4.82781,4.09844,6.78553,-7.56736,202.189,-443.663,377.521,0,0,288.174,828.66,-3010.49,-2856.84,-0,0,2180.71,0,0,284.978,0.764334,0.107547,-1.64515,2117.33,751.389
0.25,0.554534,-1.33457,1.75764,-1.98904,-4.57069,3.81559,6.64036,-7.38709,210.303,-451.961,399.107,0,0,288.691,802.429,-3001.19,-2948.24,-0,0,2132.58,0,0,286.052,0.763513,0.106196,-1.63661,2183.91,747.764
0.2505,0.552313,-1.33273,1.76092,-1.99269,-4.31136,3.52805,6.49535,-7.20401,218.699,-459.839,419.729,0,0,289.194,771.583,-2986.81,-3023.73,-0,0,2083.35,0,0,287.103,0.762697,0.104907,-1.62766,2251.03,744.113
0.251,0.550223,-1.33104,1.76413,-1.99625,-4.05123,3.23762,6.3509,-7.01901,227.323,-465.785,437.355,0,0,289.683,735.986,-2958.15,-3069.8,-0,0,2033.29,0,0,288.128,0.761885,0.103694,-1.61829,2315.05,740.448
0.2515,0.548262,-1.32949,1.76727,-1.99971,-3.7931,2.9477,6.20813,-6.83379,236.067,-469.728,452.626,0,0,290.159,695.855,-2916.13,-3093.15,-0,0,1982.88,0,0,289.129,0.761079,0.102584,-1.60854,2375.15,736.792
0.252,0.546429,-1.32809,1.77034,-2.00308,-3.53808,2.65975,6.06735,-6.64905,244.88,-473.241,466.635,0,0,290.621,651.32,-2871.32,-3102.68,-0,0,1932.35,0,0,290.104,0.760277,0.101588,-1.59841,2434.47,733.154
0.2525,0.544723,-1.32683,1.77334,-2.00636,-3.28703,2.37494,5.92874,-6.46536,253.717,-476.356,479.298,0,0,291.07,602.564,-2824.19,-3098.83,-0,0,1881.87,0,0,291.055,0.75948,0.100711,-1.58792,2492.82,729.539
0.253,0.543141,-1.32572,1.77627,-2.00955,-3.0407,2.09436,5.79241,-6.28323,262.534,-479.1,490.696,0,0,291.506,549.84,-2775.15,-3083.15,-0,0,1831.6,0,0,291.98,0.758689,0.099958,-1.57707,2550,725.953
0.2535,0.541681,-1.32474,1.77913,-2.01264,-2.79976,1.81895,5.65848,-6.10313,271.29,-481.502,500.908,0,0,291.929,493.461,-2724.57,-3057.1,-0,0,1781.68,0,0,292.881,0.757903,0.0993308,-1.56586,2605.84,722.4
0.254,0.540341,-1.3239,1.78193,-2.01565,-2.56476,1.54952,5.52702,-5.92544,279.947,-483.585,510.01,0,0,292.339,433.784,-2672.78,-3022.03,-0,0,1732.24,0,0,293.756,0.757123,0.098832,-1.55431,2660.17,718.884
0.2545,0.539116,-1.32319,1.78466,-2.01857,-2.33616,1.28679,5.39806,-5.75052,288.473,-485.373,518.075,0,0,292.737,371.204,-2620.07,-2979.2,-0,0,1683.39,0,0,294.608,0.756349,0.0984629,-1.54242,2712.85,715.408
0.255,0.538003,-1.32261,1.78733,-2.0214,-2.11436,1.03134,5.27166,-5.57863,296.836,-486.888,525.173,0,0,293.123,306.14,-2566.71,-2929.75,-0,0,1635.22,0,0,295.435,0.755581,0.098224,-1.53021,2763.77,711.973
0.2555,0.537,-1.32216,1.78993,-2.02415,-1.89964,0.783667,5.14781,-5.41002,305.012,-488.15,531.369,0,0,293.496,239.028,-2512.9,-2874.72,-0,0,1587.82,0,0,296.239,0.754819,0.0981148,-1.51769,2812.81,708.583
0.256,0.536102,-1.32182,1.79248,-2.02681,-1.69224,0.544156,5.0265,-5.24489,312.978,-489.179,536.726,0,0,293.858,170.309,-2458.86,-2815.07,-0,0,1541.25,0,0,297.019,0.754063,0.0981345,-1.50487,2859.91,705.237
0.2565,0.535307,-1.32161,1.79496,-2.02939,-1.49234,0.313148,4.90773,-5.0834,320.715,-489.991,540.975,0,0,294.209,100.431,-2404.74,-2749.99,-0,0,1495.58,0,0,297.776,0.753314,0.0982816,-1.49176,2905.01,701.938
0.257,0.534609,-1.32151,1.79739,-2.03189,-1.30076,0.0918387,4.7916,-4.92623,328.177,-490.607,541.835,0,0,294.549,30.1394,-2350.79,-2669.2,-0,0,1451.02,0,0,298.511,0.752572,0.0985546,-1.47837,2947.99,698.69
0.2575,0.534004,-1.32152,1.79975,-2.03432,-1.11892,-0.117721,4.67835,-4.77459,335.288,-491.05,539.064,0,0,294.878,-39.4704,-2297.3,-2573.81,0,0,1407.92,0,0,299.224,0.751836,0.0989514,-1.46472,2988.49,695.5
0.258,0.533488,-1.32162,1.80206,-2.03667,-0.947754,-0.314141,4.5681,-4.62929,341.997,-491.341,534.639,0,0,295.197,-107.435,-2244.49,-2475,0,0,1366.55,0,0,299.916,0.751107,0.0994683,-1.45083,3026.22,692.372
0.2585,0.533055,-1.32183,1.80432,-2.03895,-0.787131,-0.497502,4.46077,-4.49034,348.303,-491.49,529.874,0,0,295.507,-173.281,-2192.43,-2379.31,0,0,1326.93,0,0,300.587,0.750385,0.1001,-1.43671,3061.17,689.305
0.259,0.532699,-1.32212,1.80653,-2.04116,-0.636729,-0.66814,4.35624,-4.35758,354.213,-491.51,524.732,0,0,295.808,-236.664,-2141.13,-2286.57,0,0,1289.01,0,0,301.24,0.74967,0.100841,-1.42239,3093.44,686.299
0.2595,0.532416,-1.32249,1.80868,-2.04331,-0.496241,-0.826384,4.2544,-4.23089,359.737,-491.408,519.228,0,0,296.101,-297.28,-2090.65,-2196.8,0,0,1252.77,0,0,301.874,0.748963,0.101685,-1.40786,3123.11,683.352
0.26,0.532201,-1.32294,1.81078,-2.04539,-0.36536,-0.972565,4.15513,-4.11011,364.884,-491.196,513.373,0,0,296.385,-354.873,-2040.98,-2110.02,0,0,1218.17,0,0,302.49,0.748262,0.102628,-1.39316,3150.28,680.461
0.2605,0.532049,-1.32346,1.81283,-2.04742,-0.243783,-1.10702,4.05835,-3.99511,369.664,-490.881,507.179,0,0,296.661,-409.224,-1992.17,-2026.23,0,0,1185.19,0,0,303.09,0.74757,0.103663,-1.3783,3175.02,677.627
0.261,0.531956,-1.32405,1.81484,-2.04939,-0.131213,-1.23007,3.96396,-3.88577,374.087,-490.471,500.653,0,0,296.931,-460.153,-1944.21,-1945.42,0,0,1153.8,0,0,303.673,0.746884,0.104785,-1.36329,3197.44,674.848
0.2615,0.531917,-1.32469,1.8168,-2.05131,-0.0272921,-1.34214,3.87185,-3.78189,378.167,-489.973,494.248,0,0,297.193,-507.553,-1897.1,-1869.19,0,0,1123.95,0,0,304.242,0.746206,0.105989,-1.34815,3217.62,672.123
0.262,0.531927,-1.32539,1.81871,-2.05317,0.0686243,-1.44405,3.78188,-3.68308,381.929,-489.392,488.467,0,0,297.449,-551.525,-1850.82,-1799.06,0,0,1095.53,0,0,304.795,0.745536,0.107269,-1.33289,3235.71,669.45
0.2625,0.531984,-1.32614,1.82058,-2.05499,0.157222,-1.53669,3.69387,-3.58887,385.403,-488.732,483.288,0,0,297.698,-592.243,-1805.31,-1734.45,0,0,1068.4,0,0,305.335,0.744873,0.108622,-1.31752,3251.89,666.825
0.263,0.532084,-1.32692,1.82241,-2.05676,0.239141,-1.62088,3.60769,-3.49883,388.614,-487.996,478.687,0,0,297.941,-629.895,-1760.54,-1674.84,0,0,1042.45,0,0,305.862,0.744219,0.110041,-1.30205,3266.33,664.249
0.2635,0.532222,-1.32775,1.82419,-2.05849,0.314976,-1.69739,3.52321,-3.41258,391.587,-487.189,474.642,0,0,298.179,-664.677,-1716.47,-1619.75,0,0,1017.56,0,0,306.376,0.743571,0.111523,-1.2865,3279.19,661.717
0.264,0.532398,-1.32862,1.82593,-2.06018,0.385283,-1.76696,3.44029,-3.32973,394.346,-486.313,471.134,0,0,298.41,-696.794,-1673.06,-1568.75,0,0,993.626,0,0,306.878,0.742932,0.113064,-1.27088,3290.6,659.23
0.2645,0.532607,-1.32952,1.82763,-2.06182,0.45058,-1.83026,3.35882,-3.24994,396.911,-485.372,468.144,0,0,298.637,-726.451,-1630.28,-1521.44,0,0,970.55,0,0,307.368,0.7423,0.11466,-1.25519,3300.72,656.784
0.265,0.532847,-1.33045,1.82929,-2.06343,0.511346,-1.88792,3.27871,-3.17287,399.302,-484.368,465.643,0,0,298.858,-753.851,-1588.1,-1477.43,0,0,948.238,0,0,307.847,0.741677,0.116309,-1.23943,3309.64,654.38
0.2655,0.533117,-1.33141,1.83091,-2.06499,0.568072,-1.94059,3.19985,-3.0982,401.539,-483.305,464.006,0,0,299.074,-779.224,-1546.5,-1437.58,0,0,926.59,0,0,308.315,0.741061,0.118008,-1.22363,3317.5,652.016
0.266,0.533415,-1.33239,1.83249,-2.06652,0.621693,-1.98954,3.12204,-3.02521,403.664,-482.182,464.467,0,0,299.285,-803.104,-1505.39,-1405.11,0,0,905.398,0,0,308.772,0.740453,0.119754,-1.20778,3324.45,649.689
0.2665,0.533739,-1.3334,1.83403,-2.06802,0.673111,-2.03599,3.04511,-2.95321,405.715,-480.998,465.901,0,0,299.49,-826.032,-1464.69,-1375.9,0,0,884.458,0,0,309.219,0.739853,0.121545,-1.19189,3330.77,647.397
0.267,0.534088,-1.33443,1.83553,-2.06948,0.722769,-2.08055,2.96897,-2.88187,407.712,-479.756,468.017,0,0,299.691,-848.266,-1424.38,-1348.76,0,0,863.669,0,0,309.656,0.739261,0.123379,-1.17596,3336.59,645.138
0.2675,0.534461,-1.33548,1.837,-2.0709,0.771042,-2.12373,2.89354,-2.81089,409.673,-478.456,470.767,0,0,299.886,-870.036,-1384.43,-1323.27,0,0,842.948,0,0,310.082,0.738677,0.125257,-1.15999,3342,642.912
0.268,0.534859,-1.33655,1.83843,-2.07229,0.818263,-2.16599,2.81876,-2.74002,411.613,-477.103,474.104,0,0,300.077,-891.549,-1344.84,-1299.06,0,0,822.217,0,0,310.497,0.738101,0.127176,-1.14399,3347.11,640.717
0.2685,0.535279,-1.33764,1.83982,-2.07364,0.864726,-2.20771,2.74457,-2.66903,413.546,-475.697,477.988,0,0,300.262,-912.99,-1305.58,-1275.76,0,0,801.409,0,0,310.903,0.737533,0.129138,-1.12796,3351.98,638.554
0.269,0.535723,-1.33876,1.84117,-2.07496,0.910688,-2.24926,2.67092,-2.59771,415.482,-474.242,482.375,0,0,300.442,-934.529,-1266.66,-1253.07,0,0,780.46,0,0,311.298,0.736973,0.131141,-1.11191,3356.7,636.421
0.2695,0.53619,-1.33989,1.84249,-2.07624,0.956377,-2.29096,2.59777,-2.52587,417.432,-472.74,487.228,0,0,300.616,-956.318,-1228.07,-1230.67,0,0,759.317,0,0,311.682,0.736421,0.133186,-1.09582,3361.33,634.319
0.27,0.53668,-1.34105,1.84377,-2.07748,1.00199,-2.33306,2.52508,-2.45334,419.405,-471.193,492.508,0,0,300.786,-978.495,-1189.8,-1208.29,0,0,737.931,0,0,312.056,0.735878,0.135273,-1.0797,3365.91,632.247
0.2705,0.537192,-1.34223,1.84501,-2.07869,1.04769,-2.3758,2.45282,-2.37999,421.408,-469.603,498.18,0,0,300.95,-1001.18,-1151.85,-1185.67,0,0,716.259,0,0,312.419,0.735342,0.137402,-1.06356,3370.5,630.204
0.271,0.537727,-1.34342,1.84622,-2.07986,1.09357,-2.4193,2.38096,-2.30574,423.445,-467.973,503.82,0,0,301.108,-1024.44,-1114.23,-1161.68,0,0,694.277,0,0,312.771,0.734814,0.139575,-1.04738,3375.14,628.192
0.2715,0.538286,-1.34464,1.84739,-2.081,1.13944,-2.46331,2.30956,-2.23072,425.508,-466.309,509.002,0,0,301.261,-1048.16,-1076.97,-1135.44,0,0,672.028,0,0,313.113,0.734294,0.14179,-1.03118,3379.83,626.21
0.272,0.538867,-1.34589,1.84853,-2.08209,1.18507,-2.50749,2.23866,-2.15511,427.586,-464.613,513.753,0,0,301.408,-1072.17,-1040.11,-1107.19,0,0,649.567,0,0,313.443,0.733783,0.14405,-1.01494,3384.51,624.259
0.2725,0.539471,-1.34715,1.84963,-2.08315,1.23025,-2.55157,2.16829,-2.07907,429.671,-462.891,518.096,0,0,301.55,-1096.33,-1003.68,-1077.16,0,0,626.944,0,0,313.761,0.733279,0.146354,-0.998683,3389.14,622.341
0.273,0.540097,-1.34844,1.8507,-2.08417,1.27481,-2.59528,2.09849,-2.00275,431.753,-461.146,522.054,0,0,301.686,-1120.52,-967.709,-1045.55,0,0,604.204,0,0,314.069,0.732784,0.148702,-0.982392,3393.69,620.456
0.2735,0.540745,-1.34975,1.85173,-2.08515,1.31857,-2.63839,2.02929,-1.92629,433.825,-459.383,525.65,0,0,301.817,-1144.6,-932.22,-1012.56,0,0,581.388,0,0,314.365,0.732297,0.151094,-0.966073,3398.11,618.603
0.274,0.541415,-1.35108,1.85273,-2.0861,1.36141,-2.68071,1.96071,-1.8498,435.881,-457.604,528.904,0,0,301.942,-1168.47,-897.231,-978.37,0,0,558.534,0,0,314.65,0.731818,0.153531,-0.949728,3402.39,616.785
0.2745,0.542107,-1.35243,1.85369,-2.087,1.4032,-2.72205,1.89279,-1.7734,437.914,-455.813,531.838,0,0,302.062,-1192.02,-862.756,-943.159,0,0,535.675,0,0,314.923,0.731347,0.156011,-0.933355,3406.5,615.001
0.275,0.542818,-1.3538,1.85462,-2.08787,1.44384,-2.76226,1.82552,-1.69716,439.919,-454.013,534.469,0,0,302.176,-1215.17,-828.809,-907.082,0,0,512.842,0,0,315.185,0.730885,0.158534,-0.916958,3410.41,613.251
0.2755,0.54355,-1.35519,1.85552,-2.0887,1.48323,-2.80122,1.75893,-1.62119,441.892,-452.205,536.817,0,0,302.284,-1237.84,-795.397,-870.283,0,0,490.061,0,0,315.435,0.73043,0.161101,-0.900537,3414.12,611.537
0.276,0.544301,-1.3566,1.85638,-2.08949,1.52131,-2.8388,1.69303,-1.54556,443.828,-450.393,538.897,0,0,302.388,-1259.94,-762.528,-832.896,0,0,467.357,0,0,315.675,0.729984,0.163709,-0.884094,3417.59,609.858
0.2765,0.545071,-1.35803,1.85721,-2.09025,1.55801,-2.8749,1.62782,-1.47032,445.724,-448.579,540.727,0,0,302.485,-1281.41,-730.205,-795.043,0,0,444.751,0,0,315.902,0.729546,0.166358,-0.86763,3420.82,608.214
0.277,0.545859,-1.35947,1.85801,-2.09096,1.59329,-2.90946,1.56331,-1.39555,447.577,-446.764,542.321,0,0,302.578,-1302.21,-698.431,-756.837,0,0,422.263,0,0,316.119,0.729117,0.169048,-0.851146,3423.8,606.607
0.2775,0.546664,-1.36094,1.85877,-2.09164,1.6271,-2.9424,1.49951,-1.32129,449.385,-444.95,543.694,0,0,302.665,-1322.27,-667.205,-718.38,0,0,399.909,0,0,316.324,0.728695,0.171778,-0.834644,3426.52,605.035
0.278,0.547486,-1.36242,1.85951,-2.09229,1.65941,-2.97366,1.4364,-1.24759,451.145,-443.139,544.86,0,0,302.747,-1341.55,-636.526,-679.763,0,0,377.704,0,0,316.519,0.728282,0.174546,-0.818126,3428.97,603.499
0.2785,0.548323,-1.36391,1.86021,-2.09289,1.6902,-3.00321,1.374,-1.17448,452.855,-441.333,545.832,0,0,302.823,-1360.02,-606.392,-641.071,0,0,355.661,0,0,316.702,0.727877,0.177352,-0.801594,3431.15,601.999
0.279,0.549176,-1.36542,1.86088,-2.09346,1.71946,-3.03102,1.3123,-1.102,454.514,-439.532,546.622,0,0,302.894,-1377.64,-576.798,-602.379,0,0,333.791,0,0,316.874,0.72748,0.180195,-0.785049,3433.06,600.536
0.2795,0.550043,-1.36694,1.86152,-2.09399,1.74719,-3.05706,1.2513,-1.03018,456.121,-437.738,547.242,0,0,302.961,-1394.39,-547.74,-563.755,0,0,312.103,0,0,317.035,0.727092,0.183074,-0.768493,3434.69,599.109
0.28,0.550923,-1.36848,1.86213,-2.09449,1.77337,-3.08133,1.19098,-0.959024,457.675,-435.952,547.702,0,0,303.022,-1410.25,-519.211,-525.259,0,0,290.605,0,0,317.186,0.726712,0.185987,-0.751928,3436.05,597.718
0.2805,0.551816,-1.37002,1.86271,-2.09495,1.79803,-3.10382,1.13135,-0.888565,459.175,-434.175,548.013,0,0,303.078,-1425.2,-491.205,-486.945,0,0,269.304,0,0,317.326,0.72634,0.188934,-0.735355,3437.12,596.363
0.281,0.552721,-1.37158,1.86327,-2.09538,1.82117,-3.12454,1.0724,-0.818813,460.621,-432.408,548.184,0,0,303.129,-1439.23,-463.714,-448.86,0,0,248.206,0,0,317.455,0.725977,0.191914,-0.718776,3437.92,595.045
0.2815,0.553637,-1.37315,1.86379,-2.09577,1.8428,-3.14348,1.01412,-0.749778,462.012,-430.651,548.224,0,0,303.175,-1452.33,-436.73,-411.046,0,0,227.314,0,0,317.574,0.725621,0.194925,-0.702193,3438.45,593.763
0.282,0.554563,-1.37472,1.86428,-2.09613,1.86294,-3.16068,0.956491,-0.681468,463.349,-428.906,548.142,0,0,303.217,-1464.5,-410.245,-373.541,0,0,206.633,0,0,317.683,0.725274,0.197967,-0.685607,3438.71,592.518
0.2825,0.555499,-1.37631,1.86474,-2.09645,1.88162,-3.17615,0.899516,-0.613887,464.631,-427.172,547.945,0,0,303.253,-1475.74,-384.249,-336.376,0,0,186.163,0,0,317.781,0.724936,0.201038,-0.669021,3438.7,591.308
0.283,0.556445,-1.3779,1.86518,-2.09674,1.89886,-3.18991,0.843181,-0.547036,465.858,-425.451,547.642,0,0,303.285,-1486.05,-358.733,-299.58,0,0,165.908,0,0,317.869,0.724605,0.204138,-0.652436,3438.42,590.135
0.2835,0.557398,-1.3795,1.86559,-2.097,1.9147,-3.20199,0.787474,-0.480914,467.032,-423.743,547.239,0,0,303.312,-1495.43,-333.687,-263.175,0,0,145.867,0,0,317.947,0.724283,0.207264,-0.635853,3437.89,588.998
0.284,0.558359,-1.3811,1.86597,-2.09722,1.92915,-3.21243,0.732385,-0.415519,468.152,-422.048,546.743,0,0,303.335,-1503.91,-309.102,-227.182,0,0,126.041,0,0,318.015,0.723969,0.210417,-0.619274,3437.1,587.897
0.2845,0.559327,-1.38271,1.86632,-2.09742,1.94225,-3.22126,0.677902,-0.350846,469.218,-420.367,546.159,0,0,303.353,-1511.47,-284.968,-191.618,0,0,106.43,0,0,318.073,0.723664,0.213596,-0.602701,3436.06,586.832
0.285,0.560301,-1.38432,1.86665,-2.09757,1.95404,-3.22851,0.624012,-0.286888,470.233,-418.7,545.495,0,0,303.366,-1518.15,-261.274,-156.496,0,0,87.0321,0,0,318.121,0.723367,0.216798,-0.586136,3434.78,585.802
0.2855,0.561281,-1.38594,1.86694,-2.0977,1.96455,-3.23423,0.570705,-0.223638,471.195,-417.046,544.754,0,0,303.375,-1523.95,-238.01,-121.828,0,0,67.8463,0,0,318.16,0.723078,0.220024,-0.569579,3433.26,584.809
0.286,0.562265,-1.38756,1.86722,-2.0978,1.97382,-3.23845,0.517967,-0.161087,472.106,-415.407,543.943,0,0,303.38,-1528.89,-215.167,-87.6222,0,0,48.8706,0,0,318.189,0.722797,0.223272,-0.553032,3431.51,583.851
0.2865,0.563254,-1.38918,1.86746,-2.09786,1.98189,-3.24122,0.465786,-0.0992247,472.967,-413.782,543.065,0,0,303.38,-1532.99,-192.734,-53.8855,0,0,30.1027,0,0,318.209,0.722525,0.226541,-0.536497,3429.54,582.928
0.287,0.564247,-1.3908,1.86768,-2.0979,1.98878,-3.24258,0.414149,-0.0380397,473.778,-412.172,542.126,0,0,303.375,-1536.27,-170.701,-20.6223,0,0,11.5403,0,0,318.219,0.722261,0.229831,-0.519975,3427.34,582.041
0.2875,0.565243,-1.39242,1.86788,-2.0979,1.99454,-3.24258,0.363044,0.0224799,474.541,-410.576,541.129,0,0,303.367,-1538.74,-149.057,12.1645,0,0,-6.81964,0,0,318.22,0.722005,0.23314,-0.503467,3424.93,581.189
0.288,0.566241,-1.39404,1.86805,-2.09788,1.99922,-3.24125,0.312459,0.0823466,475.256,-408.995,540.078,0,0,303.354,-1540.43,-127.794,44.4736,0,0,-24.9801,0,0,318.212,0.721757,0.236467,-0.486975,3422.31,580.372
0.2885,0.567242,-1.39566,1.86819,-2.09782,2.00283,-3.23865,0.26238,0.141574,475.924,-407.428,538.977,0,0,303.337,-1541.35,-106.901,76.305,0,0,-42.9445,0,0,318.195,0.721518,0.239812,-0.4705,3419.49,579.59
0.289,0.568244,-1.39728,1.86831,-2.09773,2.00544,-3.23482,0.212794,0.200175,476.547,-405.875,537.83,0,0,303.315,-1541.54,-86.368,107.66,0,0,-60.7161,0,0,318.169,0.721287,0.243174,-0.454044,3416.48,578.843
0.2895,0.569247,-1.39889,1.8684,-2.09762,2.00706,-3.2298,0.16369,0.258164,477.125,-404.337,536.639,0,0,303.29,-1541.02,-66.1861,138.541,0,0,-78.2986,0,0,318.135,0.721064,0.246551,-0.437606,3413.27,578.131
0.29,0.570251,-1.40051,1.86847,-2.09748,2.00774,-3.22363,0.115055,0.315556,477.659,-402.813,535.408,0,0,303.261,-1539.8,-46.3457,168.951,0,0,-95.6958,0,0,318.091,0.720849,0.249944,-0.42119,3409.89,577.453
0.2905,0.571255,-1.40212,1.86852,-2.0973,2.00753,-3.21637,0.0668761,0.372366,478.15,-401.304,534.139,0,0,303.227,-1537.91,-26.8376,198.895,0,0,-112.911,0,0,318.039,0.720643,0.25335,-0.404795,3406.33,576.809
