t,ang,vel,E,tou,act,fac,opt,power,coord,spT,spP
0.0345,-0.860133,0.709205,2.33658e-08,2.26254e-06,2.13038e-08,0.932447,113.898,1.6046e-06,q1,103.386,-73.3217
0.035,-0.859777,0.713331,2.31082e-08,2.26791e-06,2.13897e-08,0.932056,113.758,1.61777e-06,q1,103.343,-73.7176
0.0355,-0.859419,0.717276,2.28506e-08,2.27167e-06,2.14603e-08,0.931681,113.617,1.62942e-06,q1,103.3,-74.0944
0.036,-0.85906,0.72105,2.2593e-08,2.27389e-06,2.15163e-08,0.931323,113.476,1.63959e-06,q1,103.256,-74.4529
0.0365,-0.858698,0.724662,2.23354e-08,2.27465e-06,2.15584e-08,0.93098,113.334,1.64836e-06,q1,103.213,-74.7943
0.037,-0.858335,0.72812,2.20778e-08,2.27402e-06,2.15871e-08,0.930651,113.191,1.65576e-06,q1,103.169,-75.1193
0.0375,-0.85797,0.731433,2.23918e-08,2.27325e-06,2.16144e-08,0.930337,113.048,1.66273e-06,q1,103.125,-75.4288
0.038,-0.857604,0.734608,2.2785e-08,2.27418e-06,2.16578e-08,0.930035,112.905,1.67063e-06,q1,103.081,-75.7238
0.0385,-0.857235,0.737654,2.31783e-08,2.27675e-06,2.17167e-08,0.929746,112.76,1.67945e-06,q1,103.036,-76.005
0.039,-0.856866,0.740577,2.35715e-08,2.28087e-06,2.17904e-08,0.929469,112.616,1.68916e-06,q1,102.992,-76.2732
0.0395,-0.856495,0.743386,2.39648e-08,2.28647e-06,2.18784e-08,0.929202,112.471,1.69973e-06,q1,102.947,-76.5292
0.04,-0.856123,0.746086,2.4358e-08,2.29347e-06,2.19799e-08,0.928946,112.325,1.71113e-06,q1,102.902,-76.7737
0.0405,-0.855749,0.748685,2.47512e-08,2.30181e-06,2.20944e-08,0.928699,112.18,1.72333e-06,q1,102.857,-77.0074
0.041,-0.855374,0.751189,2.51445e-08,2.31142e-06,2.22212e-08,0.928461,112.033,1.73631e-06,q1,102.812,-77.231
0.0415,-0.854998,0.753604,2.55377e-08,2.32223e-06,2.23599e-08,0.928232,111.887,1.75004e-06,q1,102.766,-77.4451
0.042,-0.85462,0.755936,2.59309e-08,2.33419e-06,2.25099e-08,0.928011,111.74,1.7645e-06,q1,102.721,-77.6504
0.0425,-0.854242,0.758191,2.62395e-08,2.34717e-06,2.26702e-08,0.927797,111.593,1.7796e-06,q1,102.675,-77.8474
0.043,-0.853862,0.760373,2.63399e-08,2.36017e-06,2.28311e-08,0.927589,111.445,1.79461e-06,q1,102.629,-78.0367
0.0435,-0.853481,0.762489,2.64403e-08,2.37285e-06,2.29892e-08,0.927389,111.297,1.80927e-06,q1,102.584,-78.2189
0.044,-0.8531,0.764542,2.65407e-08,2.38523e-06,2.31448e-08,0.927194,111.149,1.82361e-06,q1,102.538,-78.3944
0.0445,-0.852717,0.766538,2.66412e-08,2.39732e-06,2.3298e-08,0.927004,111.001,1.83764e-06,q1,102.492,-78.5637
0.045,-0.852333,0.768481,2.67416e-08,2.40913e-06,2.34488e-08,0.92682,110.852,1.85137e-06,q1,102.445,-78.7272
0.0455,-0.851948,0.770374,2.6842e-08,2.42067e-06,2.35974e-08,0.92664,110.703,1.86482e-06,q1,102.399,-78.8855
0.046,-0.851563,0.772222,2.69425e-08,2.43195e-06,2.37438e-08,0.926465,110.554,1.878e-06,q1,102.353,-79.0388
0.0465,-0.851176,0.774028,2.70429e-08,2.44298e-06,2.38882e-08,0.926294,110.405,1.89093e-06,q1,102.306,-79.1877
0.047,-0.850789,0.775796,2.71433e-08,2.45377e-06,2.40306e-08,0.926126,110.255,1.90363e-06,q1,102.259,-79.3324
0.0475,-0.8504,0.777529,2.72437e-08,2.46433e-06,2.41712e-08,0.925961,110.105,1.91609e-06,q1,102.213,-79.4732
0.048,-0.850011,0.77923,2.72248e-08,2.47448e-06,2.43081e-08,0.9258,109.955,1.92819e-06,q1,102.166,-79.6105
0.0485,-0.849621,0.780901,2.71548e-08,2.4837e-06,2.44361e-08,0.925641,109.805,1.93952e-06,q1,102.119,-79.7446
0.049,-0.84923,0.782546,2.70849e-08,2.49198e-06,2.45554e-08,0.925485,109.655,1.95009e-06,q1,102.072,-79.8758
0.0495,-0.848839,0.784167,2.70149e-08,2.49938e-06,2.46662e-08,0.925332,109.504,1.95993e-06,q1,102.024,-80.0043
0.05,-0.848446,0.785766,2.69449e-08,2.50593e-06,2.4769e-08,0.92518,109.354,1.96907e-06,q1,101.977,-80.1303
0.0505,-0.848053,0.787345,2.68749e-08,2.51168e-06,2.48641e-08,0.92503,109.203,1.97756e-06,q1,101.93,-80.254
0.051,-0.847659,0.788907,2.6805e-08,2.51665e-06,2.49519e-08,0.924882,109.052,1.98541e-06,q1,101.882,-80.3757
0.0515,-0.847264,0.790452,2.6735e-08,2.5209e-06,2.50327e-08,0.924735,108.901,1.99265e-06,q1,101.835,-80.4956
0.052,-0.846868,0.791983,2.6665e-08,2.52445e-06,2.51068e-08,0.92459,108.749,1.99932e-06,q1,101.787,-80.6138
0.0525,-0.846472,0.793501,2.6595e-08,2.52734e-06,2.51745e-08,0.924446,108.598,2.00545e-06,q1,101.74,-80.7304
0.053,-0.846075,0.795007,2.64665e-08,2.52958e-06,2.52359e-08,0.924303,108.446,2.01103e-06,q1,101.692,-80.8457
0.0535,-0.845677,0.796503,2.58721e-08,2.52979e-06,2.52772e-08,0.924161,108.295,2.01499e-06,q1,101.644,-80.9597
0.054,-0.845278,0.79799,2.52778e-08,2.52718e-06,2.52905e-08,0.92402,108.143,2.01666e-06,q1,101.596,-81.0725
0.0545,-0.844879,0.799468,2.46834e-08,2.52302e-06,2.52882e-08,0.92388,107.991,2.01707e-06,q1,101.548,-81.1843
0.055,-0.844479,0.800939,2.40891e-08,2.51842e-06,2.52816e-08,0.92374,107.839,2.0171e-06,q1,101.5,-81.2951
0.0555,-0.844078,0.802404,2.34948e-08,2.5134e-06,2.52707e-08,0.923602,107.686,2.01676e-06,q1,101.451,-81.405
0.056,-0.843676,0.803862,2.29004e-08,2.50796e-06,2.52555e-08,0.923463,107.534,2.01605e-06,q1,101.403,-81.5141
0.0565,-0.843274,0.805315,2.23061e-08,2.5021e-06,2.52361e-08,0.923325,107.381,2.01498e-06,q1,101.355,-81.6224
0.057,-0.842871,0.806763,2.17117e-08,2.49583e-06,2.52124e-08,0.923188,107.229,2.01355e-06,q1,101.306,-81.73
0.0575,-0.842467,0.808206,2.11174e-08,2.48916e-06,2.51846e-08,0.923051,107.076,2.01175e-06,q1,101.257,-81.8369
0.058,-0.842063,0.809644,2.0523e-08,2.48208e-06,2.51526e-08,0.922915,106.923,2.0096e-06,q1,101.209,-81.9431
0.0585,-0.841658,0.811079,2.03409e-08,2.47469e-06,2.51173e-08,0.922779,106.77,2.00717e-06,q1,101.16,-82.0488
0.059,-0.841252,0.812509,2.05348e-08,2.4674e-06,2.5083e-08,0.922643,106.617,2.00479e-06,q1,101.111,-82.1538
0.0595,-0.840845,0.813935,2.07288e-08,2.46029e-06,2.50504e-08,0.922508,106.464,2.00252e-06,q1,101.062,-82.2581
0.06,-0.840438,0.815358,2.09228e-08,2.45336e-06,2.50195e-08,0.922373,106.31,2.00036e-06,q1,101.013,-82.3619
0.0605,-0.84003,0.816776,2.11168e-08,2.44659e-06,2.49902e-08,0.922238,106.157,1.99831e-06,q1,100.964,-82.465
0.061,-0.839621,0.818189,2.13108e-08,2.43999e-06,2.49625e-08,0.922104,106.003,1.99638e-06,q1,100.915,-82.5675
0.0615,-0.839212,0.819598,2.15047e-08,2.43356e-06,2.49365e-08,0.921971,105.85,1.99454e-06,q1,100.866,-82.6693
0.062,-0.838802,0.821003,2.16987e-08,2.4273e-06,2.4912e-08,0.921838,105.696,1.99282e-06,q1,100.816,-82.7704
0.0625,-0.838391,0.822402,2.18927e-08,2.42119e-06,2.48892e-08,0.921705,105.542,1.99119e-06,q1,100.767,-82.8708
0.063,-0.837979,0.823796,2.20867e-08,2.41525e-06,2.4868e-08,0.921573,105.388,1.98967e-06,q1,100.717,-82.9705
0.0635,-0.837567,0.825184,2.22806e-08,2.40947e-06,2.48483e-08,0.921441,105.234,1.98826e-06,q1,100.668,-83.0693
0.064,-0.837154,0.826539,2.23846e-08,2.40383e-06,2.48299e-08,0.921313,105.08,1.98686e-06,q1,100.618,-83.1647
0.0645,-0.83674,0.82771,2.24823e-08,2.39831e-06,2.48123e-08,0.921202,104.926,1.98511e-06,q1,100.568,-83.2413
0.065,-0.836326,0.828502,2.258e-08,2.39298e-06,2.47956e-08,0.921126,104.772,1.98259e-06,q1,100.518,-83.2797
0.0655,-0.835912,0.828723,2.26776e-08,2.38788e-06,2.47798e-08,0.921105,104.618,1.97889e-06,q1,100.469,-83.2606
0.066,-0.835498,0.828179,2.27753e-08,2.38305e-06,2.47647e-08,0.921157,104.464,1.97359e-06,q1,100.419,-83.1647
0.0665,-0.835084,0.826677,2.28729e-08,2.37855e-06,2.47505e-08,0.9213,104.31,1.96629e-06,q1,100.369,-82.9728
0.067,-0.834671,0.824027,2.29706e-08,2.37442e-06,2.47371e-08,0.921551,104.157,1.95659e-06,q1,100.32,-82.6661
0.0675,-0.83426,0.820045,2.30682e-08,2.37072e-06,2.47245e-08,0.921928,104.005,1.9441e-06,q1,100.27,-82.2263
0.068,-0.833851,0.814554,2.31659e-08,2.36748e-06,2.47127e-08,0.922449,103.854,1.92844e-06,q1,100.222,-81.6359
0.0685,-0.833446,0.807387,2.32635e-08,2.36476e-06,2.47018e-08,0.923129,103.704,1.90928e-06,q1,100.173,-80.8785
0.069,-0.833044,0.798392,2.33905e-08,2.36259e-06,2.46916e-08,0.923982,103.556,1.88628e-06,q1,100.125,-79.9394
0.0695,-0.832648,0.787511,2.35732e-08,2.36105e-06,2.46828e-08,0.925014,103.41,1.85935e-06,q1,100.078,-78.8128
0.07,-0.832257,0.774814,2.37559e-08,2.36012e-06,2.46753e-08,0.926219,103.266,1.82865e-06,q1,100.032,-77.5062
0.0705,-0.831873,0.760392,2.39385e-08,2.3598e-06,2.46692e-08,0.927588,103.125,1.79437e-06,q1,99.9866,-76.029
0.071,-0.831497,0.744348,2.41212e-08,2.36005e-06,2.46646e-08,0.929111,102.987,1.7567e-06,q1,99.9421,-74.3917
0.0715,-0.831129,0.726791,2.43038e-08,2.36087e-06,2.46612e-08,0.930777,102.852,1.71586e-06,q1,99.8988,-72.6056
0.072,-0.830771,0.707843,2.44865e-08,2.36223e-06,2.46593e-08,0.932577,102.72,1.67208e-06,q1,99.8566,-70.6828
0.0725,-0.830422,0.687626,2.46691e-08,2.3641e-06,2.46588e-08,0.934497,102.593,1.62562e-06,q1,99.8157,-68.6359
0.073,-0.830083,0.666271,2.48518e-08,2.36681e-06,2.46634e-08,0.936526,102.469,1.57694e-06,q1,99.7761,-66.4779
0.0735,-0.829755,0.643908,2.50345e-08,2.3706e-06,2.46758e-08,0.938651,102.349,1.52645e-06,q1,99.7378,-64.222
0.074,-0.829439,0.62067,2.52171e-08,2.37543e-06,2.46958e-08,0.94086,102.233,1.47436e-06,q1,99.701,-61.8814
0.0745,-0.829135,0.596687,2.53244e-08,2.3811e-06,2.47218e-08,0.94314,102.122,1.42077e-06,q1,99.6656,-59.4692
0.075,-0.828843,0.57209,2.54073e-08,2.38728e-06,2.47504e-08,0.94548,102.016,1.36574e-06,q1,99.6317,-56.9983
0.0755,-0.828563,0.547003,2.54903e-08,2.39392e-06,2.47815e-08,0.947866,101.914,1.30948e-06,q1,99.5993,-54.4812
0.076,-0.828296,0.521548,2.55732e-08,2.40097e-06,2.48148e-08,0.950288,101.817,1.25222e-06,q1,99.5685,-51.9297
0.0765,-0.828041,0.49584,2.56562e-08,2.40841e-06,2.48504e-08,0.952735,101.724,1.19419e-06,q1,99.5392,-49.3554
0.077,-0.8278,0.469987,2.57391e-08,2.41621e-06,2.48881e-08,0.955196,101.637,1.13559e-06,q1,99.5114,-46.7691
0.0775,-0.827571,0.444092,2.58221e-08,2.42433e-06,2.49277e-08,0.957662,101.554,1.07662e-06,q1,99.4852,-44.1806
0.078,-0.827356,0.418249,2.5905e-08,2.43274e-06,2.49693e-08,0.960123,101.475,1.01749e-06,q1,99.4606,-41.5993
0.0785,-0.827153,0.392546,2.5988e-08,2.44141e-06,2.50128e-08,0.962571,101.402,9.58367e-07,q1,99.4375,-39.0338
0.079,-0.826963,0.367061,2.60709e-08,2.45033e-06,2.5058e-08,0.964999,101.333,8.9942e-07,q1,99.416,-36.4917
0.0795,-0.826786,0.341865,2.60257e-08,2.45941e-06,2.51044e-08,0.9674,101.269,8.40787e-07,q1,99.3959,-33.98
0.08,-0.826621,0.317021,2.53433e-08,2.4665e-06,2.513e-08,0.969768,101.209,7.81931e-07,q1,99.3773,-31.5047
0.0805,-0.826469,0.292583,2.4661e-08,2.47107e-06,2.513e-08,0.972097,101.154,7.22995e-07,q1,99.3602,-29.0712
0.081,-0.826329,0.268601,2.39786e-08,2.47506e-06,2.5124e-08,0.974383,101.103,6.64803e-07,q1,99.3446,-26.6841
0.0815,-0.8262,0.245114,2.32962e-08,2.47853e-06,2.51131e-08,0.976622,101.057,6.07522e-07,q1,99.3303,-24.3472
0.082,-0.826083,0.222154,2.26139e-08,2.48149e-06,2.50973e-08,0.978811,101.015,5.51273e-07,q1,99.3174,-22.0638
0.0825,-0.825978,0.19975,2.19315e-08,2.48391e-06,2.50766e-08,0.980948,100.977,4.96161e-07,q1,99.3058,-19.8363
0.083,-0.825884,0.17792,2.12492e-08,2.48581e-06,2.50511e-08,0.98303,100.943,4.42276e-07,q1,99.2956,-17.6667
0.0835,-0.8258,0.156681,2.05668e-08,2.48717e-06,2.50207e-08,0.985055,100.912,3.89692e-07,q1,99.2866,-15.5563
0.084,-0.825727,0.13604,1.98845e-08,2.48799e-06,2.49856e-08,0.987024,100.886,3.38466e-07,q1,99.2788,-13.5059
0.0845,-0.825664,0.116002,1.92021e-08,2.48827e-06,2.49457e-08,0.988935,100.863,2.88644e-07,q1,99.2722,-11.5158
0.085,-0.825611,0.0965664,1.92418e-08,2.48816e-06,2.49027e-08,0.990789,100.844,2.40273e-07,q1,99.2668,-9.58584
0.0855,-0.825567,0.0777287,1.98072e-08,2.48834e-06,2.48633e-08,0.992585,100.828,1.93415e-07,q1,99.2625,-7.71554
0.086,-0.825533,0.0594804,2.03726e-08,2.48889e-06,2.48283e-08,0.994326,100.816,1.4804e-07,q1,99.2593,-5.90398
0.0865,-0.825508,0.0418097,2.09379e-08,2.48982e-06,2.47977e-08,0.996012,100.807,1.04098e-07,q1,99.2571,-4.14991
0.087,-0.825491,0.0247019,2.15033e-08,2.49111e-06,2.47715e-08,0.997644,100.801,6.15352e-08,q1,99.256,-2.45181
0.0875,-0.825483,0.00813967,2.20687e-08,2.49278e-06,2.47497e-08,0.999224,100.798,2.02904e-08,q1,99.2558,-0.80791
0.088,-0.825483,-0.00789669,2.26341e-08,2.49483e-06,2.47321e-08,1.00075,100.798,-1.97009e-08,q1,99.2566,0.783799
0.0885,-0.825491,-0.0234288,2.31994e-08,2.49725e-06,2.47188e-08,1.00223,100.801,-5.85075e-08,q1,99.2583,2.32551
0.089,-0.825506,-0.0384801,2.37648e-08,2.50005e-06,2.47098e-08,1.00367,100.806,-9.62019e-08,q1,99.2609,3.81957
0.0895,-0.825529,-0.0530751,2.43302e-08,2.50323e-06,2.47049e-08,1.00506,100.815,-1.32859e-07,q1,99.2644,5.26847
0.09,-0.825559,-0.0672399,2.48956e-08,2.50692e-06,2.47055e-08,1.00641,100.826,-1.68565e-07,q1,99.2687,6.67481
0.0905,-0.825596,-0.0810011,2.47788e-08,2.51113e-06,2.47115e-08,1.00773,100.839,-2.03404e-07,q1,99.2739,8.04129
0.091,-0.82564,-0.0943862,2.46551e-08,2.51477e-06,2.47121e-08,1.009,100.855,-2.3736e-07,q1,99.2798,9.37064
0.0915,-0.825691,-0.107423,2.45313e-08,2.51823e-06,2.47112e-08,1.01025,100.873,-2.70517e-07,q1,99.2865,10.6657
0.092,-0.825747,-0.12014,2.44076e-08,2.52159e-06,2.47094e-08,1.01146,100.894,-3.02945e-07,q1,99.294,11.9292
0.0925,-0.825811,-0.132566,2.42839e-08,2.52484e-06,2.47068e-08,1.01264,100.916,-3.34708e-07,q1,99.3022,13.1641
0.093,-0.82588,-0.144728,2.41602e-08,2.528e-06,2.47032e-08,1.0138,100.941,-3.65873e-07,q1,99.3111,14.3731
0.0935,-0.825955,-0.156656,2.40364e-08,2.53106e-06,2.46988e-08,1.01494,100.969,-3.96506e-07,q1,99.3208,15.5592
0.094,-0.826037,-0.168377,2.39127e-08,2.53404e-06,2.46935e-08,1.01606,100.998,-4.26674e-07,q1,99.3311,16.7251
0.0945,-0.826124,-0.179918,2.3789e-08,2.53694e-06,2.46873e-08,1.01716,101.029,-4.56442e-07,q1,99.3422,17.8735
0.095,-0.826217,-0.191307,2.36653e-08,2.53977e-06,2.46803e-08,1.01825,101.063,-4.85876e-07,q1,99.3539,19.0071
0.0955,-0.826315,-0.20257,2.30817e-08,2.54246e-06,2.46717e-08,1.01932,101.099,-5.15028e-07,q1,99.3663,20.1287
0.096,-0.826419,-0.213734,2.18115e-08,2.54438e-06,2.46554e-08,1.02039,101.136,-5.43821e-07,q1,99.3794,21.2407
0.0965,-0.826529,-0.224823,2.05413e-08,2.54538e-06,2.46299e-08,1.02144,101.176,-5.72261e-07,q1,99.3931,22.3458
0.097,-0.826644,-0.235862,1.92711e-08,2.54547e-06,2.45953e-08,1.0225,101.217,-6.0038e-07,q1,99.4075,23.4464
0.0975,-0.826765,-0.246874,1.80008e-08,2.54466e-06,2.45516e-08,1.02355,101.261,-6.28211e-07,q1,99.4226,24.5448
0.098,-0.826891,-0.257884,1.67306e-08,2.54296e-06,2.4499e-08,1.0246,101.307,-6.55788e-07,q1,99.4383,25.6436
0.0985,-0.827022,-0.268916,1.54604e-08,2.54037e-06,2.44374e-08,1.02565,101.355,-6.83145e-07,q1,99.4547,26.745
0.099,-0.82716,-0.279993,1.41902e-08,2.5369e-06,2.4367e-08,1.0267,101.404,-7.10314e-07,q1,99.4717,27.8514
